guidelink,channel_id,channel_slug,channel_name,channel_name_location,channel_name_real,chantype,chancomp,channel_url,chanbouq,chanlcnfta1,chanlcnfta2,chanlcnfta3,chanlcnfox,chanlcnfet,channel_number,chlogo_light,chlogo_dark,channel_group,channel_type,chlogo
432256auepg.com.au,432256auepg.com.au,432256auepg-com-au,Nickelodeon,Nickelodeon Sth NSW,Nickelodeon,SD 576i,MPEG-4,,"[115, 201, 109, 112, 113, 933]",54,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/M2m07xr.png
432256auepg.com.au,432256auepg.com.au,432256auepg-com-au,Nickelodeon,Nickelodeon Sydney,Nickelodeon Sydney,SD 576p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001]",0,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432256auepg.com.au,432256auepg.com.au,432256auepg-com-au,Nickelodeon,Nickelodeon,Nickelodeon,SD 576p,,,[3150],0,0,0,0,413,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432257auepg.com.au	,432257auepg.com.au	,432257auepg-com-au	,Nickelodeon,Nickelodeon Victoria,Nickelodeon,SD 576i,MPEG-4,,"[304, 305, 306, 307, 302]",54,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/M2m07xr.png
432257auepg.com.au,432257auepg.com.au,432257auepg-com-au,Nickelodeon,Nickelodeon Melbourne,Nickelodeon,SD 576i,MPEG-4,,[301],13,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432257auepg.com.au,432257auepg.com.au,432257auepg-com-au,Nickelodeon,Nickelodeon Tasmania,Nickelodeon,SD 576i,MPEG-4,,"[401, 402]",54,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,Tasmania Digital Television,Free-to-Air,https://i.imgur.com/M2m07xr.png
432257auepg.com.au,432257auepg.com.au,432257auepg-com-au,Nickelodeon,Nickelodeon Melbourne,Nickelodeon Melbourne,SD 576p,,,"[3740, 3771, 5000, 5002]",0,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432258auepg.com.au,432258auepg.com.au,432258auepg-com-au,Nickelodeon,Nickelodeon Queensland,Nickelodeon,SD 576i,MPEG-4,,"[602, 604, 605, 606, 607, 608, 609]",54,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/M2m07xr.png
432258auepg.com.au,432258auepg.com.au,432258auepg-com-au,Nickelodeon,Nickelodeon Brisbane,Nickelodeon,SD 576i,MPEG-4,,"[601, 603]",13,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432258auepg.com.au,432258auepg.com.au,432258auepg-com-au,Nickelodeon,Nickelodeon Brisbane,Nickelodeon Brisbane,SD 576p,,,"[3740, 3771, 5000, 5004]",0,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432259auepg.com.au,432259auepg.com.au,432259auepg-com-au,Nickelodeon,Nickelodeon Adelaide,Nickelodeon,SD 576i,MPEG-4,,[501],13,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432259auepg.com.au,432259auepg.com.au,432259auepg-com-au,Nickelodeon,Nickelodeon Adelaide,Nickelodeon Adelaide,SD 576p,,,"[3740, 3771, 5000, 5003]",0,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432260auepg.com.au,432260auepg.com.au,432260auepg-com-au,Nickelodeon,Nickelodeon Perth,Nickelodeon,SD 576i,MPEG-4,,"[801, 804]",13,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432260auepg.com.au,432260auepg.com.au,432260auepg-com-au,Nickelodeon,Nickelodeon Perth,Nickelodeon Perth,SD 576p,,,"[3740, 3771, 5000, 5005, 5055, 5054]",0,0,0,0,0,,https://i.imgur.com/M2m07xr.png,https://i.imgur.com/6MrucrA.png,10 Network,Free-to-Air,https://i.imgur.com/M2m07xr.png
432261auepg.com.au,432261auepg.com.au,432261auepg-com-au,Extra,Extra,Extra,SD 576i,MPEG-2,http://www.wintv.com.au,"[101, 301, 501, 601, 603, 701, 801, 804, 1003, 103]",97,0,0,0,0,,https://i.imgur.com/nCNge8M.png,https://i.imgur.com/axTkuEF.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/nCNge8M.png
432261auepg.com.au,432261auepg.com.au,432261auepg-com-au,Extra,Extra Nth NSW,Extra,SD 576i,MPEG-2,http://www.wintv.com.au,"[103, 105, 107, 108, 111, 114, 603]",87,0,0,0,0,,https://i.imgur.com/nCNge8M.png,https://i.imgur.com/axTkuEF.png,Nine Entertainment Co. (NBN),Free-to-Air,https://i.imgur.com/nCNge8M.png
432415auepg.com.au,432415auepg.com.au,432415auepg-com-au,SBS WorldWatch,SBS WorldWatch,SBS WorldWatch,SD 576i,MPEG-4,,"[101, 115, 102, 201, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 933, 120, 301, 304, 305, 306, 307, 308, 302, 320, 401, 402, 420, 501, 518, 519, 504, 505, 520, 601, 602, 603, 611, 604, 612, 605, 606, 607, 608, 609, 620, 701, 704, 702, 720, 801, 803, 810, 811, 804, 805, 802, 820, 900, 950, 1002, 1013, 1014, 5907]",35,0,0,0,0,,https://i.imgur.com/siSfCvg.png,https://i.imgur.com/siSfCvg.png,Special Broadcasting Service,Free-to-Air,https://i.imgur.com/siSfCvg.png
432415auepg.com.au,432415auepg.com.au,432415auepg-com-au,SBS WorldWatch,SBS WorldWatch,SBS Worldwatch,SD 576i,MPEG-2,,"[2011, 2010, 2013, 2099, 2016]",0,0,0,644,0,,https://i.imgur.com/siSfCvg.png,https://i.imgur.com/siSfCvg.png,Special Broadcasting Service,News,https://i.imgur.com/siSfCvg.png
432415auepg.com.au,432415auepg.com.au,432415auepg-com-au,SBS WorldWatch,SBS WorldWatch,SBS WorldWatch,SD 576i,,,"[3745, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 3851, 3852, 3853, 3854, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/siSfCvg.png,https://i.imgur.com/siSfCvg.png,Special Broadcasting Service,Free-to-Air,https://i.imgur.com/siSfCvg.png
432415auepg.com.au,432415auepg.com.au,432415auepg-com-au,SBS WorldWatch,SBS WorldWatch,SBS World Watch NSW,SD 576i,,,"[3325, 3330]",0,0,0,644,0,,https://i.imgur.com/siSfCvg.png,https://i.imgur.com/siSfCvg.png,Special Broadcasting Service,Free-to-Air,https://i.imgur.com/siSfCvg.png
432415auepg.com.au,432415auepg.com.au,432415auepg-com-au,SBS WorldWatch,SBS WorldWatch,SBS WorldWatch,SD 576i,,,[3150],0,0,0,0,435,,https://i.imgur.com/siSfCvg.png,https://i.imgur.com/siSfCvg.png,Special Broadcasting Service,Free-to-Air,https://i.imgur.com/siSfCvg.png
432448auepg.com.au,432448auepg.com.au,432448auepg-com-au,7Bravo,7Bravo NSW,7Bravo,HD 1080i,MPEG-4,,"[201, 103, 116, 105, 107, 109, 108, 111, 114, 112, 113]",65,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/RXkueTB.png
432448auepg.com.au,432448auepg.com.au,432448auepg-com-au,7Bravo,7Bravo,7Bravo,SD 504p,,,"[3851, 3852, 3853, 3854, 3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432448auepg.com.au,432448auepg.com.au,432448auepg-com-au,7Bravo,7Bravo Sydney,7Bravo Sydney,HD 1080i,MPEG-4,,"[101, 103]",75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432448auepg.com.au,432448auepg.com.au,432448auepg-com-au,7Bravo,7Bravo,7Bravo [Regional],HD 1080i,MPEG-4,,"[3325, 3330]",0,0,0,259,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432448auepg.com.au,432448auepg.com.au,432448auepg-com-au,7Bravo,7Bravo,7Bravo,SD 504p,,,[3150],0,0,0,0,475,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432451auepg.com.au,432451auepg.com.au,432451auepg-com-au,7Bravo,7Bravo Victoria,7Bravo,HD 1080i,MPEG-4,,"[115, 304, 305, 306, 307, 308, 302]",65,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/RXkueTB.png
432451auepg.com.au,432451auepg.com.au,432451auepg-com-au,7Bravo,7Bravo Melbourne,7Bravo Melbourne,HD 1080i,MPEG-4,,[301],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Brisbane,7Bravo Brisbane,HD 1080i,MPEG-4,,[601],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Sunshine Coast,7Bravo Sunshine Coast,HD 1080i,MPEG-4,,[606],65,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Gold Coast,7Bravo,HD 1080i,MPEG-4,,[603],65,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Cairns,7Bravo Cairns,HD 1080i,MPEG-4,,[602],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Mackay,7Bravo Mackay,HD 1080i,MPEG-4,,[604],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Rockhampton,7Bravo Rockhampton,HD 1080i,MPEG-4,,[605],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Toowoomba,7Bravo Toowoomba,HD 1080i,MPEG-4,,[607],65,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Townsville,7Bravo Townsville,HD 1080i,MPEG-4,,[608],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Wide Bay,7Bravo Wide Bay,HD 1080i,MPEG-4,,[609],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432452auepg.com.au,432452auepg.com.au,432452auepg-com-au,7Bravo,7Bravo Gold Coast,7Bravo Gold Coast,HD 1080i,MPEG-4,,[603],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432454auepg.com.au,432454auepg.com.au,432454auepg-com-au,7Bravo,7Bravo Adelaide,7Bravo Adelaide,HD 1080i,MPEG-4,,[501],75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432455auepg.com.au,432455auepg.com.au,432455auepg-com-au,7Bravo,7Bravo Perth,7Bravo Perth,HD 1080i,MPEG-4,,"[801, 804]",75,0,0,0,0,,https://i.imgur.com/RXkueTB.png,https://i.imgur.com/RXkueTB.png,Seven West Media,Free-to-Air,https://i.imgur.com/RXkueTB.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,http://www.directgroup.com.au/DirectTV.aspx,"[101, 301, 501, 601, 603, 801, 804, 103]",16,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,10 Network,Free-to-Air,https://i.imgur.com/QbUZx06.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,,"[115, 201, 109, 112, 113, 304, 305, 306, 307, 302, 602, 604, 605, 606, 607, 608, 609]",58,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/QbUZx06.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,,[701],76,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,Seven West Media (SCA 7),Free-to-Air,https://i.imgur.com/QbUZx06.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,,"[103, 105, 107, 108, 111, 114, 603]",56,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/QbUZx06.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,,"[102, 504, 505]",58,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,Seven West Media (SCA 10),Free-to-Air,https://i.imgur.com/QbUZx06.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,,"[401, 402]",66,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,Seven West Media (SCA 7),Free-to-Air,https://i.imgur.com/QbUZx06.png
432675auepg.com.au,432675auepg.com.au,432675auepg-com-au,you.tv,you.tv,you.tv,SD 576i,MPEG-4,,[3771],0,0,0,0,0,,https://i.imgur.com/QbUZx06.png,https://i.imgur.com/ELK8lcK.png,10 Network,Shopping,https://i.imgur.com/QbUZx06.png
47.fetch.au,47.fetch.au,47-fetch-au,CNBC,CNBC,CNBC,SD 576i,,,"[2011, 2010, 2013, 2099, 2016, 5050]",0,0,0,620,0,,https://i.imgur.com/C1vulOB.png,https://i.imgur.com/nkPRgni.png,NBC Universal,News,https://i.imgur.com/C1vulOB.png
47.fetch.au,47.fetch.au,47-fetch-au,CNBC,CNBC,,HD 720p,,,"[2251, 4008]",0,0,0,620,0,,https://i.imgur.com/C1vulOB.png,https://i.imgur.com/nkPRgni.png,NBC Universal,News,https://i.imgur.com/C1vulOB.png
47.fetch.au,47.fetch.au,47-fetch-au,CNBC,CNBC,CNBC,HD 720p,,,[3150],0,0,0,0,172,,https://i.imgur.com/C1vulOB.png,https://i.imgur.com/nkPRgni.png,NBC Universal,News,https://i.imgur.com/C1vulOB.png
47.fetch.au,47.fetch.au,47-fetch-au,CNBC,CNBC,CNBC,Other,,,"[3325, 3321, 3324]",0,0,0,620,0,,https://i.imgur.com/C1vulOB.png,https://i.imgur.com/nkPRgni.png,NBC Universal,News,https://i.imgur.com/C1vulOB.png
547.fetch.au,547.fetch.au,547-fetch-au,Al Jazeera English,Al Jazeera English,Al Jazeera,SD 576i,,http://www.aljazeera.com,"[1001, 2011, 2010, 2016]",0,0,0,651,275,,https://i.imgur.com/QqtFRZD.png,https://i.imgur.com/nM0flE7.png,Al Jazeera,News,https://i.imgur.com/QqtFRZD.png
547.fetch.au,547.fetch.au,547-fetch-au,Al Jazeera English,Al Jazeera English,Al Jazeera English,SD 576i,,,"[3157, 3150]",0,0,0,0,275,,https://i.imgur.com/QqtFRZD.png,https://i.imgur.com/nM0flE7.png,Al Jazeera,News,https://i.imgur.com/QqtFRZD.png
547.fetch.au,547.fetch.au,547-fetch-au,Al Jazeera English,Al Jazeera English,Al Jazeera English,Other,,,"[3325, 3321, 3324]",0,0,0,651,0,,https://i.imgur.com/QqtFRZD.png,https://i.imgur.com/nM0flE7.png,Al Jazeera,News,https://i.imgur.com/QqtFRZD.png
553.fetch.au,553.fetch.au,553-fetch-au,Euronews,Euronews,euronews,,,,"[3157, 3150]",0,0,0,0,276,,https://i.imgur.com/iGWPbwZ.png,https://i.imgur.com/iGWPbwZ.png,Media Globe Networks/NBCU,News,https://i.imgur.com/iGWPbwZ.png
60minutesaustralia.9now.au,60minutesaustralia.9now.au,60minutesaustralia-9now-au,60 Minutes Australia 24/7,60 Minutes Australia 24/7,60 Minutes Australia 24/7,HD 720p,MPEG-4,,"[3851, 3852, 3853, 3854, 3740, 3761, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055]",0,0,0,0,0,,https://i.imgur.com/DoPL02V.png,https://i.imgur.com/jSOuem4.png,Nine Entertainment Co.,TV Shows,https://i.imgur.com/DoPL02V.png
60shits.listnr.au,60shits.listnr.au,60shits-listnr-au,LiSTNR 60s Hits,LiSTNR 60s Hits,60s Hits,Radio,,,"[2011, 2010, 2013, 2099]",0,0,0,839,0,,https://i.imgur.com/faLqqlz.png,https://i.imgur.com/faLqqlz.png,Southern Cross Austereo,Radio,https://i.imgur.com/faLqqlz.png
61d4b38226b8a50007fe03a6,61d4b38226b8a50007fe03a6,61d4b38226b8a50007fe03a6,Vevo Retro Rock,Vevo Retro Rock,Vevo Retro Rock,HD 720p,,,"[2011, 2010, 2013, 2099, 2016, 2252]",0,0,0,815,0,,https://i.imgur.com/pqaZtwC.png,https://i.imgur.com/pqaZtwC.png,Vevo LLC,Music,https://i.imgur.com/pqaZtwC.png
71-92783auepg.com.au,71-92783auepg.com.au,71-92783auepg-com-au,7HD,7HD Gold Coast,7HD Gold Coast,HD 1080i,MPEG-4,,[603],7,70,71,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media,Free-to-Air,https://i.imgur.com/7RVJhfT.png
71-92783auepg.com.au,71-92783auepg.com.au,71-92783auepg-com-au,7HD,7HD Gold Coast,7HD Gold Coast,HD 1080i,MPEG-4,,[603],70,7,71,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media,Free-to-Air,https://i.imgur.com/7RVJhfT.png
71-92783auepg.com.au,71-92783auepg.com.au,71-92783auepg-com-au,7HD,7HD Gold Coast,7HD Gold Coast,HD 1080i,MPEG-4,,[603],71,7,70,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media,Free-to-Air,https://i.imgur.com/7RVJhfT.png
71-92783auepg.com.au,71-92783auepg.com.au,71-92783auepg-com-au,7,7 Gold Coast,7 Gold Coast,HD 1080p,,,"[3751, 5000, 3740]",0,0,0,0,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7ADEIP,7ADEIP,7ADEIP,7,7 Adelaide,7 Adelaide,HD 1080p,,,"[3751, 5000, 5003, 3740]",0,0,0,0,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7ADEIP,7ADEIP,7ADEIP,7,7 Adelaide,7HD Adelaide,HD 1080p,,,[3330],0,0,0,107,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7BRIIP,7BRIIP,7BRIIP,7,7 Brisbane,7 Brisbane,HD 1080p,,,"[3751, 5000, 5004, 3740]",0,0,0,0,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7BRIIP,7BRIIP,7BRIIP,7,7 Brisbane,7HD Brisbane,HD 1080p,,,[3330],0,0,0,107,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7MELIP,7MELIP,7MELIP,7,7 Melbourne,7 Melbourne,HD 1080p,,,"[3751, 5000, 5002, 3740]",0,0,0,0,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7MELIP,7MELIP,7MELIP,7,7 Melbourne,7HD Melbourne,HD 1080p,,,[3330],0,0,0,107,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7PERIP,7PERIP,7PERIP,7,7 Perth,7 Perth,HD 1080p,,,"[3751, 5000, 5005, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7PERIP,7PERIP,7PERIP,7,7 Perth,7HD Perth,HD 1080p,,,[3330],0,0,0,107,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
7PLUS129,7PLUS129,7PLUS129,The Yorkshire Vet,The Yorkshire Vet,The Yorkshire Vet,HD 720p,,,"[3851, 3852, 3853, 3854, 3740, 3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5009]",0,0,0,0,0,,https://i.imgur.com/voiSfMp.png,https://i.imgur.com/voiSfMp.png,Seven West Media,TV Shows,https://i.imgur.com/voiSfMp.png
7PLUS130,7PLUS130,7PLUS130,CSI,CSI,CSI Crime Scene Investigation,HD 720p,,,"[3740, 3751, 5000, 5001, 5002, 5003, 5004, 5005, 5055, 5054]",0,0,0,0,0,,https://i.imgur.com/YYFngJs.png,https://i.imgur.com/o0GrQTq.png,Seven West Media,TV Shows,https://i.imgur.com/YYFngJs.png
7PLUS131,7PLUS131,7PLUS131,Mighty Machines,Mighty Machines,Mighty Machines,HD 720p,,,"[3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5009, 3851, 3852, 3853, 3854, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/yde9caq.png,https://i.imgur.com/Wz2VbE7.png,Exploration Production,TV Shows,https://i.imgur.com/yde9caq.png
7PLUS133,7PLUS133,7PLUS133,Ghost Hunters,Ghost Hunters,Ghost Hunters,HD 720p,,,"[3851, 3852, 3853, 3854, 3740, 3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5010]",0,0,0,0,0,,https://i.imgur.com/57R4q4I.png,https://i.imgur.com/BCMG2AC.png,Pilgrim Studios,TV Shows,https://i.imgur.com/57R4q4I.png
7PLUS135,7PLUS135,7PLUS135,On The Case,On The Case,On The Case,HD 720p,,,"[3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 3851, 3852, 3853, 3854, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/UPrPm5A.png,https://i.imgur.com/CYCSL0H.png,Weinberger Media/Scott Sternberg Productions,TV Shows,https://i.imgur.com/UPrPm5A.png
7PLUS137,7PLUS137,7PLUS137,Bondi Vet,Bondi Vet,Bondi Vet,HD 720p,,,"[3851, 3852, 3853, 3854, 3740, 3751]",0,0,0,0,0,,https://i.imgur.com/Of1SqBQ.png,https://i.imgur.com/8ycQZEX.png,WTFN Entertainment,TV Shows,https://i.imgur.com/Of1SqBQ.png
7PLUS138,7PLUS138,7PLUS138,Australia's Got Talent,Australia's Got Talent,Australia's Got Talent,HD 720p,,,"[3851, 3852, 3853, 3854, 3740, 3751, 5000, 5001, 5002, 5003, 5004, 5005, 5055, 5054, 5009]",0,0,0,0,0,,https://i.imgur.com/V1ksLsY.png,https://i.imgur.com/V1ksLsY.png,Seven West Media,TV Shows,https://i.imgur.com/V1ksLsY.png
7PLUS139,7PLUS139,7PLUS139,Home and Away Classics,Home and Away Classics,Home and Away Classics,HD 720p,,,"[3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5009, 3851, 3852, 3853, 3854, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/4Fx7OA6.png,https://i.imgur.com/OkmCH2I.png,Seven West Media,TV Shows,https://i.imgur.com/4Fx7OA6.png
7PLUS14,7PLUS14,7PLUS14,Border Security Australia,Border Security Australia,Border Security Australia,HD 720p,,,"[3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5010, 3851, 3852, 3853, 3854, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/nxQYjn3.png,https://i.imgur.com/2Nk72AH.png,Seven West Media,TV Shows,https://i.imgur.com/nxQYjn3.png
7PLUS140,7PLUS140,7PLUS140,7now,7now,7now,HD 720p,,,"[3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5010, 3851, 3852, 3853, 3854, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/8tr3TvV.png,https://i.imgur.com/8tr3TvV.png,Seven West Media,Entertainment,https://i.imgur.com/8tr3TvV.png
7PLUS141,7PLUS141,7PLUS141,LIV Golf Replays,LIV Golf Replays,LIV Golf Replays,HD 720p,,,"[3851, 3852, 3853, 3854, 3751, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5010, 5055, 3740]",0,0,0,0,0,,https://i.imgur.com/UUBGTGj.png,https://i.imgur.com/Lz53z2n.png,LIV Golf Inc,Sport,https://i.imgur.com/UUBGTGj.png
